strain,stress
0.77407,296.67948
0.77461,297.15251
0.77522,296.29724
0.77575,295.61064
0.77628,296.34684
0.77681,296.81058
0.77736,296.01187
0.77789,295.39596
0.77845,296.10498
0.77904,296.50635
0.77955,295.7662
0.78005,295.35882
0.78053,296.03679
0.78105,296.3645
0.78156,295.56497
0.78208,295.1256
0.78267,295.71826
0.78329,296.18338
0.78386,295.52163
0.78436,294.7651
0.78493,295.19372
0.78554,295.28983
0.78615,294.33586
0.78672,293.59422
0.78727,294.17374
0.78787,294.55512
0.78838,293.78132
0.78884,293.05553
0.78937,293.39599
0.78993,293.49954
0.79045,292.68986
0.79095,291.99698
0.79143,292.49967
0.79189,292.96354
0.79244,292.20237
0.79299,291.49551
0.79351,291.96107
0.79401,292.3522
0.79458,291.44949
0.79515,290.44671
0.79571,290.74948
0.79635,290.96709
0.79699,290.16025
0.7975,289.52532
0.7981,289.82086
0.79871,290.21503
0.79921,289.44553
0.79976,288.69339
0.80032,289.16554
